Bin	Sum_R2	SumSq_R2	N_Pairs
1109000	326901	203793	1832651
1110000	330947	207382	1830549
1111000	335618	212165	1829322
1112000	334875	212395	1819527
1113000	336215	212996	1826016
1114000	337503	214729	1821118
1115000	337903	214948	1825784
1116000	338539	216401	1825705
1117000	339764	217541	1817369
1118000	338701	216634	1818359
1119000	332379	211272	1800180
1120000	330884	209169	1809962
1121000	334026	212164	1821158
1122000	334220	212900	1818903
1123000	337787	215727	1825904
1124000	338973	216751	1836724
1125000	339314	216631	1840735
1126000	340044	217370	1839430
1127000	340503	217448	1841823
1128000	341942	218236	1845912
1129000	345885	221703	1867558
1130000	345440	221426	1856635
1131000	348985	224063	1863425
1132000	346898	221936	1869787
1133000	348668	223153	1872176
1134000	343268	218490	1866616
1135000	341628	217806	1851653
1136000	342371	218039	1853370
1137000	340622	216869	1848322
1138000	337519	213882	1844661
1139000	336510	212892	1844545
1141000	334648	211993	1830566
1142000	337575	215252	1830123
1143000	337171	214378	1834670
1144000	336746	214127	1825017
1145000	339689	216975	1821396
1146000	345037	221375	1833440
1147000	340419	217145	1830890
1148000	336640	213858	1827722
1149000	336194	214241	1824684
1150000	333320	212040	1815094
1151000	334337	212920	1812683
1152000	337763	216002	1819382
1153000	335517	214305	1817647
1154000	333948	212758	1818931
1155000	333274	212491	1819583
1156000	334951	214254	1817897
1157000	339340	217838	1822574
1158000	338887	217597	1818028
1159000	335587	214739	1815447
1160000	337013	215830	1817553
1161000	331307	210776	1798548
1162000	332487	211722	1808384
1163000	333621	213119	1804443
1164000	331970	212415	1795466
1165000	333386	213455	1793711
1166000	330173	211450	1774311
1167000	331285	211999	1787737
1168000	331198	211436	1788698
1169000	329420	210268	1784166
1170000	334912	214912	1805708
1171000	334676	214718	1801052
1172000	330358	211174	1791812
1173000	332714	213463	1796591
1174000	335269	215391	1805543
1175000	334816	214527	1813152
1177000	335982	216805	1795940
1178000	336683	216653	1805371
1179000	337783	217118	1812149
1180000	345649	224255	1819853
1181000	344735	223752	1809832
1182000	341779	220441	1819820
1183000	338973	218199	1820887
1184000	344334	222851	1836075
1185000	338635	217947	1819480
1186000	337245	216621	1810553
1187000	342117	220740	1815615
1188000	337850	216033	1821863
1189000	332610	211558	1801128
1190000	331952	210442	1798213
1191000	328595	207836	1789929
1192000	328082	207326	1799875
1193000	326672	206222	1799756
1194000	327006	206854	1803412
1195000	325156	204728	1797017
1196000	328232	206715	1811794
1197000	330428	209038	1809970
1198000	332859	212048	1802691
1199000	335776	214591	1815771
1200000	341666	219591	1835316
1201000	341072	219175	1842366
1202000	341208	219731	1834924
1203000	340926	219420	1830477
1204000	339607	218542	1829331
1205000	334988	213940	1823752
1206000	332947	212522	1811511
1207000	333873	213387	1808688
1209000	335861	215300	1824315
1210000	338210	217521	1824846
1212000	343164	221890	1839146
1213000	343570	222334	1840794
1214000	340115	219383	1831485
1215000	341418	220461	1843783
1216000	340625	219396	1848439
1217000	342510	221590	1846677
1218000	343236	222345	1846858
1219000	342577	222189	1834065
1221000	342114	221219	1844820
1222000	342080	220986	1839001
1223000	340309	219332	1830586
1224000	334207	214264	1829513
1225000	334119	213500	1833713
1226000	334715	214291	1832713
1227000	335183	214468	1834737
1228000	333902	213438	1830754
1229000	331852	211993	1824296
1230000	334927	214312	1832366
1231000	333967	213204	1833684
1232000	334748	213861	1833804
1233000	333881	213280	1830060
1234000	333489	213443	1813159
1235000	334969	214860	1820015
1236000	333292	212633	1825775
1237000	330240	210170	1819312
1238000	330472	210503	1813008
1239000	331522	210805	1820264
1240000	327941	207754	1805469
1241000	323633	203948	1794617
1242000	324149	203967	1805240
1243000	320597	201130	1801074
1244000	324192	204367	1805224
1245000	326440	206851	1803066
1246000	327984	208038	1814070
1248000	328702	208827	1809146
1249000	331135	211282	1803855
1250000	330602	211081	1791890
1251000	331366	212370	1785359
1252000	331429	212796	1785580
1253000	329347	210756	1770391
1254000	328561	209914	1787283
1256000	329007	211238	1778879
1257000	329867	212349	1785393
1258000	327887	210808	1777880
1259000	328058	211007	1777806
1260000	334432	216293	1794097
1261000	339217	220647	1798755
1262000	342587	223644	1813591
1263000	345321	226220	1820266
1264000	350771	230827	1827057
1266000	345206	225493	1828016
1267000	346891	226971	1833740
1268000	341842	222309	1832098
1269000	339729	219875	1823163
1270000	340972	220885	1820368
1271000	338179	218693	1811438
1272000	333822	214903	1810665
1273000	333210	213629	1810561
1274000	333067	213894	1811715
1275000	328498	209753	1814294
1276000	327332	208406	1813033
1277000	323023	205160	1805187
1278000	319791	201839	1802278
1280000	322048	203777	1809836
1281000	322531	203937	1817161
1282000	322254	203807	1810658
1283000	319993	200884	1825631
1284000	318334	199984	1812088
1285000	319546	200771	1809565
1286000	316829	198257	1807891
1287000	313978	195932	1798792
1288000	317732	198539	1809959
1289000	317771	198983	1798409
1290000	315966	197849	1789727
1291000	316012	198330	1789625
1292000	315538	197514	1798661
1293000	318854	200240	1806119
1294000	317689	199775	1813037
1295000	321500	203539	1813096
1296000	322436	203830	1829558
1297000	322320	204545	1813599
1298000	328862	210046	1827557
1299000	328070	209387	1823573
1301000	327154	208402	1818276
1302000	327247	208049	1828204
1303000	326364	207493	1830267
1304000	322448	203549	1828575
1305000	324699	205255	1833899
1306000	325968	206782	1831139
1307000	326712	207439	1831163
1308000	325551	206683	1818572
1309000	322738	203931	1827010
1310000	323283	205328	1810281
1311000	322564	205066	1809873
1312000	320011	203027	1802345
1313000	325978	208642	1806314
1314000	329527	211811	1816214
1315000	330281	212429	1821140
1317000	330099	212796	1815205
1318000	330766	213275	1809751
1319000	330330	212119	1825271
1320000	326113	207923	1816629
1321000	325279	206325	1821415
1322000	317768	199590	1811238
1323000	313453	195269	1804682
1324000	311164	193724	1800066
1325000	305793	188927	1799482
1326000	303046	186490	1794076
1327000	307702	190299	1801355
1328000	310227	192692	1809296
1329000	311737	194244	1810816
1330000	310591	193123	1804378
1331000	306630	189807	1792205
1332000	307786	190717	1798993
1333000	304578	187944	1793034
1334000	302618	186355	1788982
1335000	303872	187625	1791938
1336000	305839	189727	1788101
1337000	309564	193277	1791211
1338000	310734	194926	1781559
1339000	311476	195355	1787664
1340000	314019	197756	1791058
1342000	316585	199453	1799263
1343000	318824	201527	1810555
1344000	322838	205406	1810966
1345000	323522	206702	1811039
1346000	324341	207709	1802785
1347000	325414	208210	1807015
1348000	329416	211645	1813236
1349000	334423	216127	1817219
1350000	335390	217413	1815151
1351000	333312	215728	1805052
1352000	336018	217873	1818335
1353000	331458	213971	1803806
1354000	325470	208219	1800483
1355000	325956	208180	1806882
1356000	325383	207283	1812589
1357000	319115	201631	1814977
1358000	321998	204238	1818356
1360000	325617	208339	1812385
1361000	327256	209526	1806606
1363000	327546	209432	1796343
1364000	327518	209768	1798706
1365000	325287	207715	1793007
1366000	327524	210040	1791077
1367000	324433	207389	1795696
1368000	320154	203479	1803867
1369000	318368	202397	1793426
1370000	317726	202161	1784274
1371000	311106	196161	1775242
1372000	308655	193099	1784020
1374000	309475	194167	1782702
1375000	306911	191281	1778838
1376000	307970	192043	1787295
1377000	304139	188802	1774557
1378000	307009	191679	1775761
1379000	304407	189184	1788791
1380000	304168	189019	1775335
1381000	306451	191222	1778502
1382000	302648	187196	1785134
1383000	301654	186990	1775467
1384000	302415	187744	1775725
1385000	302367	187762	1784850
1386000	303213	188988	1785229
1387000	303376	189481	1782393
1388000	301566	188374	1775950
1389000	298598	185502	1773555
1390000	300458	186801	1778844
1391000	301133	187106	1779987
1392000	302357	187505	1781795
1393000	302968	188219	1779157
1395000	310179	194228	1790757
1396000	306519	190718	1793623
1397000	305797	190253	1796624
1398000	309216	193630	1790667
1399000	307264	192151	1789724
1400000	305519	189962	1792649
1401000	305516	190017	1790527
1402000	300454	186241	1770190
1403000	303348	188643	1779015
1404000	306174	191361	1779009
1405000	302364	187915	1770132
1406000	302614	187438	1779942
1407000	303240	187913	1772739
1408000	299518	185276	1758746
1410000	298817	184402	1745472
1412000	298626	183733	1757162
1413000	302045	187161	1766053
1414000	303977	189298	1756060
1416000	302492	188293	1755084
1417000	308739	193877	1758085
1418000	310145	195464	1753646
1419000	312833	197382	1772664
1420000	315868	200411	1783363
1421000	314203	198930	1776054
1422000	309439	194890	1762546
1424000	300096	185819	1756370
1425000	298038	184326	1751339
1426000	300859	186553	1762114
1427000	301025	186972	1762426
1428000	298626	184944	1759823
1429000	297276	183581	1775072
1430000	298138	184531	1771458
1431000	299541	185623	1767460
1433000	292236	178930	1759709
1434000	295650	181045	1770483
1435000	298575	184157	1768080
1436000	300439	186222	1760257
1437000	304992	190475	1763284
1438000	301371	187690	1749008
1439000	299325	185204	1766240
1440000	305267	191025	1769781
1441000	305336	191078	1778469
1442000	300359	186673	1770259
1443000	298152	184987	1766170
1444000	299827	187076	1756888
1445000	303791	190389	1765241
1447000	297455	185465	1731039
1448000	297846	185337	1742804
1449000	300002	186987	1754107
1451000	302364	188116	1765422
1452000	301847	187848	1758511
1453000	303174	188858	1764252
1454000	309660	194197	1774378
1455000	312395	196508	1779573
1456000	312076	196400	1786346
1457000	317938	201751	1793848
1458000	315210	200023	1781153
1459000	316544	200606	1791387
1460000	321850	205570	1800340
1461000	320892	204716	1793031
1462000	315676	201153	1777773
1463000	310223	196236	1770348
1464000	311355	197813	1754865
1465000	307703	194304	1759048
1466000	303194	189904	1757213
1467000	300956	188974	1748595
1468000	299047	186903	1752461
1469000	297968	186098	1748827
1470000	297627	185714	1754956
1471000	294564	182841	1747236
1472000	292103	179868	1750426
1473000	287848	176599	1736020
1474000	295033	182881	1754870
1475000	297365	184845	1748946
1476000	295749	182664	1756569
1477000	296370	182346	1771791
1478000	299877	185120	1785186
1479000	299354	184847	1776779
1481000	294985	181119	1760782
1482000	295631	181395	1763494
1483000	293045	179994	1742984
1484000	293485	180132	1751745
1485000	292458	179867	1732138
1486000	292370	179568	1737985
1487000	296073	182433	1746227
1488000	296890	184161	1738429
1489000	297287	184885	1743115
1490000	298348	185481	1746283
1491000	298146	185251	1756659
1493000	297010	184503	1745964
1494000	299491	186968	1748306
1495000	301023	187673	1752023
1496000	301302	188105	1752249
1497000	297199	184476	1743867
1498000	295930	183240	1752086
1499000	295679	182572	1758955
1500000	294937	182058	1760453
1501000	294429	181520	1764813
1502000	297143	183846	1768045
1503000	296300	183960	1755429
1504000	295216	182980	1759924
1505000	295111	182225	1773398
1506000	298273	185187	1777630
1507000	301239	188107	1783294
1508000	302818	189737	1773960
1509000	300032	186823	1776821
1510000	299744	186440	1778812
1511000	301357	187875	1779806
1512000	299294	186377	1765129
1513000	298277	185043	1767835
1514000	295484	182910	1759509
1515000	292168	179906	1752730
1516000	293972	181561	1750425
1517000	291148	179023	1742156
1518000	286660	175274	1735098
1519000	283111	173027	1719826
1520000	282565	173087	1716890
1521000	282894	173243	1706599
1522000	286036	176045	1709298
1523000	286213	175814	1715355
1524000	285442	176006	1708063
1525000	283951	174695	1712835
1526000	283588	174214	1710645
1527000	285117	175254	1718757
1528000	285980	176397	1712868
1529000	286648	177882	1711278
1530000	289282	180212	1710564
1531000	287089	177553	1719009
1532000	288020	178421	1712463
1533000	291220	181131	1722184
1534000	292093	181258	1728685
1535000	290934	180300	1726115
1536000	293597	182983	1731529
1537000	298516	186772	1751029
1538000	294818	183157	1748523
1539000	292735	181469	1749311
1540000	291133	180064	1735996
1541000	289033	177913	1731544
1542000	289339	178604	1728109
1543000	291884	180415	1741726
1544000	287019	176806	1721707
1545000	290796	180211	1727720
1546000	292949	182067	1743698
1547000	292408	182344	1733267
1548000	290020	179980	1732592
1549000	289034	179141	1729535
1550000	298787	188098	1747190
1551000	297914	186962	1746932
1552000	295580	184423	1744264
1553000	294743	183421	1743920
1554000	296872	185343	1755622
1555000	294984	184081	1746446
1556000	297039	185740	1753826
1557000	298672	187735	1753790
1558000	300591	189399	1752733
1559000	302840	191507	1755568
1560000	299606	188373	1750248
1561000	298359	186859	1766220
1562000	297939	186227	1769505
1563000	294684	183987	1752750
1564000	295642	184460	1768179
1565000	293592	182685	1771059
1566000	289727	178687	1757888
1567000	288105	176934	1759594
1568000	284004	173663	1733205
1569000	282781	171732	1746539
1570000	281694	171169	1736013
1571000	281557	171782	1722490
1572000	282064	172191	1723564
1573000	280040	169865	1731311
1574000	277636	168931	1711642
1575000	279149	169789	1713135
1576000	276979	167356	1727534
1577000	276368	166819	1724070
1578000	278075	168154	1723794
1580000	280554	169805	1735778
1581000	281379	170268	1741180
1582000	284126	172846	1749898
1583000	282516	171765	1749470
1584000	283755	172941	1742170
1585000	284291	173132	1756780
1586000	282333	172152	1736387
1587000	283818	173704	1728580
1588000	282266	172178	1731576
1589000	279395	170473	1712066
1590000	277559	168658	1711810
1591000	274110	165526	1695865
1592000	274275	165921	1702579
1593000	273329	164391	1709409
1594000	275230	166158	1713199
1595000	274861	165912	1718126
1596000	276224	166485	1722827
1597000	275503	165553	1730454
1598000	276792	166442	1732500
1599000	274274	164343	1727796
1601000	277024	167234	1719316
1602000	278516	168989	1722050
1603000	279763	170310	1719772
1605000	283836	174912	1711761
1606000	287615	177843	1726157
1607000	286981	177848	1723094
1608000	284585	175292	1721805
1609000	284384	175456	1714502
1611000	285219	175007	1731928
1612000	284999	174462	1734785
1613000	281570	171724	1728915
1614000	278918	168627	1726397
1615000	276827	167056	1716823
1616000	276718	167599	1708977
1617000	275194	166764	1706446
1618000	272912	165037	1696042
1619000	271075	163701	1690795
1620000	270868	163366	1690707
1621000	271433	164105	1695022
1622000	275974	168183	1696382
1623000	274912	167486	1686329
1625000	277045	169097	1705970
1626000	280915	172003	1720380
1627000	280010	170945	1725346
1628000	276694	168240	1712099
1629000	276630	167711	1715214
1630000	276222	167307	1715333
1631000	275268	165973	1717895
1632000	275710	166434	1728362
1633000	275526	166866	1726796
1634000	274634	166158	1723507
1635000	271886	163341	1724687
1637000	267185	159840	1710533
1638000	269577	161819	1711233
1639000	273336	165606	1712884
1640000	276357	168032	1727458
1641000	273673	165387	1722372
1642000	271573	163965	1709398
1643000	272043	164301	1709911
1644000	270240	162312	1712110
1645000	269053	160932	1716369
1646000	267545	159486	1718128
1647000	269730	162118	1715772
1648000	266899	159719	1701284
1649000	267097	160034	1699209
1650000	271655	163461	1720109
1651000	269159	161353	1712928
1652000	269806	162117	1708154
1653000	270167	162784	1705857
1654000	271948	164559	1705796
1655000	277281	169566	1710056
1657000	275927	168948	1692383
1658000	274223	167034	1689040
1659000	270225	163726	1678429
1660000	272135	164730	1692529
1661000	271142	163775	1691734
1662000	270492	163431	1684724
1663000	271798	164609	1689082
1664000	271443	163679	1697821
1666000	268878	161402	1683408
1667000	270312	163048	1683378
1668000	269215	161821	1688374
1669000	267711	160821	1689612
1670000	269513	162439	1692963
1671000	269848	162579	1697357
1672000	264702	157651	1702660
1674000	265547	158212	1706741
1675000	262660	155937	1702243
1676000	261092	154164	1694929
1677000	260246	153043	1696785
1678000	260148	153747	1689430
1679000	261608	154398	1696948
1680000	260988	153761	1694331
1681000	260233	153205	1681172
1682000	260475	153829	1681271
1684000	264703	157229	1700408
1685000	265247	158095	1688063
1686000	268890	161054	1701826
1687000	271130	162769	1714707
1688000	271776	163845	1707876
1689000	271062	163650	1700403
1690000	270956	162625	1719241
1691000	269921	161429	1722629
1692000	266909	158939	1716540
1693000	269722	161531	1719075
1694000	269046	161034	1718323
1695000	267793	159845	1729926
1696000	265914	158183	1729959
1697000	266219	158591	1716552
1698000	263565	157094	1701771
1699000	264075	157212	1702450
1700000	267448	160714	1701609
1701000	267795	160464	1708572
1702000	269088	161499	1713528
1703000	268992	161532	1717839
1704000	270012	162381	1717410
1705000	269923	162408	1717980
1706000	267693	161190	1705548
1707000	268614	161372	1710486
1708000	269997	162907	1706479
1709000	269439	162747	1699630
1710000	270785	163839	1702621
1711000	270931	164472	1700390
1712000	271109	164142	1696982
1713000	270809	163855	1705826
1714000	268975	162425	1704513
1715000	269120	162867	1700679
1716000	270348	164350	1697190
1717000	271581	165241	1697432
1719000	269704	163820	1696213
1720000	267119	161764	1690712
1721000	268469	161915	1714198
1722000	267349	161175	1705200
1723000	266109	160066	1709112
1724000	266919	160210	1720182
1725000	266093	159420	1718453
1726000	261836	155716	1712251
1727000	261403	155179	1717319
1728000	260201	153893	1720703
1729000	259307	153440	1713435
1731000	260845	154938	1712423
1732000	263410	157569	1708320
1733000	266490	160293	1708390
1734000	267664	161565	1710809
1735000	270201	163943	1712643
1736000	269007	163625	1703027
1737000	269773	163741	1716534
1738000	274615	167518	1734612
1739000	275047	167193	1739084
1740000	275130	166694	1749903
1741000	275647	167449	1750248
1742000	276213	168152	1747411
1743000	274413	166512	1741176
1744000	273424	165593	1731528
1745000	273721	165629	1730643
1747000	270044	162972	1714045
1748000	270018	162299	1722139
1749000	266896	159351	1729783
1750000	264471	157380	1720343
1751000	264905	158177	1709849
1752000	262832	156713	1714882
1753000	261181	155200	1718010
1754000	260485	154235	1719923
1755000	258593	152481	1721679
1756000	254786	149594	1710939
1757000	254336	149055	1700930
1758000	249482	144506	1693783
1759000	252363	146561	1706864
1760000	252317	146472	1701585
1761000	252101	145946	1699735
1762000	256376	149929	1698005
1763000	256607	150772	1692652
1764000	259244	153146	1693559
1765000	258202	152301	1693568
1766000	258022	152235	1692709
1767000	262349	155765	1701022
1768000	261099	154749	1693853
1769000	261544	155310	1698812
1770000	262028	156055	1691753
1771000	259045	153814	1684518
1772000	259865	154247	1685269
1773000	258901	152818	1685991
1774000	256158	150281	1684106
1775000	257704	152310	1686351
1776000	258375	152950	1683679
1777000	258366	152310	1701862
1778000	258572	153164	1699874
1779000	258737	153251	1696852
1780000	258690	152733	1706038
1781000	257138	151450	1709873
1782000	261271	155276	1715258
1783000	259708	154278	1714977
1784000	259066	153618	1706473
1785000	257012	151774	1708490
1786000	258473	152697	1716505
1787000	260093	153843	1722142
1788000	258173	152347	1718626
1789000	258122	151850	1718538
1790000	254449	149283	1710724
1791000	257864	151879	1718028
1792000	257967	152443	1707039
1793000	257317	151761	1719077
1794000	258340	152783	1730390
1795000	259802	154018	1728621
1796000	257575	153072	1716083
1797000	258828	153647	1724648
1798000	259237	154225	1715479
1799000	262349	157125	1712236
1800000	258442	153587	1713730
1801000	261292	155594	1729682
1802000	264204	157632	1733387
1803000	262402	156060	1731744
1804000	260266	153745	1732983
1805000	259116	152693	1730191
1806000	257504	151153	1729814
1808000	254862	149454	1703644
1809000	254008	148220	1714501
1810000	253158	147877	1708883
1811000	253575	148063	1710898
1812000	253739	148143	1714469
1813000	254824	149852	1708723
1814000	258431	152689	1715143
1816000	258340	151993	1715518
1817000	257265	150717	1726552
1818000	259825	153190	1722196
1819000	258605	152950	1702750
1820000	259139	153539	1708554
1821000	256996	151486	1703126
1822000	257815	151808	1716900
1823000	255271	149901	1716871
1824000	252579	147875	1709745
1825000	251039	146331	1704523
1826000	251075	146421	1702669
1827000	250249	145831	1706261
1828000	249735	145307	1700829
1829000	249440	144853	1704178
1830000	251768	146753	1704338
1831000	251364	146549	1703670
1832000	252315	147237	1711015
1833000	255537	150380	1710073
1834000	257435	152431	1700804
1835000	260687	155366	1708670
1836000	261429	155683	1723746
1837000	261002	155398	1721782
1838000	262410	156539	1724146
1839000	262678	156603	1727124
1840000	263198	156975	1730920
1841000	261269	155065	1728472
1842000	261232	155059	1726187
1843000	261676	155770	1720940
1844000	261657	155461	1721670
1845000	260338	153950	1727614
1846000	257766	151621	1722049
1847000	259341	152751	1725040
1849000	255699	150240	1720428
1850000	254677	149810	1709534
1851000	254548	149353	1707177
1852000	250666	146903	1696781
1853000	250397	146126	1700494
1854000	249356	145275	1702099
1855000	249154	145167	1704298
1856000	249887	145804	1703722
1857000	247328	143908	1691131
1858000	245510	141510	1706662
1859000	246334	142256	1706067
1861000	248476	143430	1723063
1862000	248860	143635	1718971
1863000	250137	144766	1721871
1865000	249791	144531	1724231
1866000	245762	141148	1717408
1867000	247486	143206	1712494
1868000	250318	146018	1717393
1869000	252737	147990	1719602
1870000	252136	148196	1700933
1871000	250320	146093	1703851
1872000	249615	145480	1698635
1873000	248335	144829	1698409
1874000	245989	142836	1695450
1876000	244146	141442	1685609
1877000	243393	140990	1682103
1878000	242072	139752	1682573
1879000	238977	136837	1674973
1880000	241597	138985	1678823
1882000	246292	143381	1686209
1883000	244978	142178	1679608
1884000	243681	141444	1682587
1885000	247552	144725	1676421
1886000	244681	142610	1669868
1887000	244464	141856	1680579
1888000	245739	143001	1683964
1889000	248693	145091	1685281
1890000	251405	148267	1682723
1891000	253213	148759	1700095
1892000	254183	149959	1698328
1893000	251962	148065	1699443
1894000	251985	147850	1702597
1895000	252544	148026	1712378
1896000	251659	147618	1709872
1898000	253537	148955	1711038
1899000	253167	148655	1707236
1900000	250508	146502	1696280
1901000	248089	144322	1693838
1902000	246912	143234	1697414
1903000	246636	143469	1688619
1904000	246551	143594	1680913
1905000	244618	142039	1679997
1907000	236751	135671	1655320
1908000	235807	134072	1659430
1909000	235101	133859	1652621
1910000	235049	133465	1669305
1911000	236223	134344	1675381
1912000	238110	136978	1675526
1913000	240985	139210	1697499
1914000	240334	138535	1701719
1915000	245020	142557	1704216
1917000	244131	141471	1696064
1918000	245890	143333	1696922
1919000	249567	146787	1705992
1920000	251061	147630	1705520
1921000	248814	146067	1692903
1923000	248149	145632	1702417
1924000	248441	145651	1700209
1925000	247249	143830	1704597
1926000	248391	145035	1698150
1927000	246992	144368	1690866
1928000	243377	141451	1680939
1929000	242141	140013	1685049
1930000	242905	141225	1682143
1931000	237918	136801	1672458
1932000	238232	136960	1672091
1933000	237500	136259	1671486
1934000	236452	135074	1672629
1935000	236662	135479	1676947
1936000	236988	135820	1677021
1937000	235163	134558	1671156
1938000	237151	135468	1677607
1939000	238318	136294	1682274
1940000	238358	136087	1686815
1941000	239396	136680	1692602
1942000	239922	137587	1682913
1943000	242347	139992	1679029
1944000	241098	139023	1681420
1945000	240320	138069	1693110
1946000	240787	138320	1690798
1947000	239184	136554	1692016
1949000	241112	137909	1691261
1950000	239820	136548	1696890
1951000	238949	136068	1690457
1952000	238676	136117	1685203
1953000	237727	134901	1691237
1954000	236016	133599	1684851
1955000	236495	134008	1701088
1956000	237505	134562	1704720
1957000	238372	135675	1706583
1958000	238576	135846	1709875
1960000	237305	134476	1709697
1961000	238539	135666	1713734
1962000	238496	136375	1701945
1963000	238947	136877	1698893
1964000	238754	136376	1703115
1965000	240299	138082	1703073
1966000	241840	139718	1712168
1967000	241522	139451	1702777
1968000	241672	139171	1703793
1970000	245451	142912	1706334
1971000	245503	142583	1715969
1972000	245930	143399	1702047
1974000	240782	139024	1684298
1975000	240923	138373	1691397
1976000	237238	135737	1681124
1977000	236130	134657	1675917
1978000	237983	136308	1670333
1979000	236120	135027	1673137
1980000	234880	133851	1672412
1982000	234573	132868	1693776
1983000	233325	131934	1695529
1984000	236020	133922	1707733
1985000	236212	133821	1706777
1986000	234852	133066	1695720
1987000	235606	133777	1698904
1988000	236944	134849	1707168
1990000	234899	133546	1686571
1991000	235108	134194	1682380
1992000	235010	134413	1671616
1993000	233590	132969	1676046
1994000	234653	134158	1672877
1995000	233476	133603	1664451
1996000	232474	132534	1661544
1998000	232526	132341	1659877
1999000	232516	132435	1664867
2000000	232434	132411	1661449
2001000	229882	130539	1661157
2002000	226950	127793	1660761
2003000	227766	127871	1658657
2005000	226861	126384	1668793
2006000	227157	126957	1656368
2007000	227949	127543	1661020
2008000	229159	128156	1662752
2009000	227922	127338	1666100
2010000	227714	126687	1673509
2011000	230177	129083	1681746
2012000	229710	129414	1673661
2013000	232175	131710	1676453
2014000	233316	132914	1676894
2015000	233928	133503	1676142
2016000	235146	134428	1685739
2017000	236509	135229	1685224
2018000	235791	135142	1681188
2019000	236076	135310	1691180
2020000	235675	135099	1693379
2021000	234880	133999	1692354
2022000	233409	132480	1686655
2023000	231472	130857	1683632
2024000	234104	133048	1686841
2025000	230420	129941	1673689
2026000	232012	131005	1680670
2027000	234152	132462	1684865
2028000	236583	134418	1706057
2029000	234176	132871	1692523
2030000	233619	131937	1695687
2031000	233188	131840	1697009
2033000	233699	132425	1694646
2034000	235016	132879	1691009
2035000	234110	132175	1686646
2036000	231924	130713	1678709
2037000	232479	131389	1679398
2038000	231247	129601	1688572
2039000	229943	129182	1681635
2040000	230473	129485	1686751
2041000	229740	129135	1672584
2042000	229295	128758	1676313
2043000	230569	129966	1677986
2044000	229958	129698	1671412
2045000	230453	129821	1669462
2046000	232553	131455	1675132
2047000	230849	130003	1670931
2048000	229559	129132	1677982
2049000	231427	130610	1679057
2050000	232840	132105	1673623
2051000	231015	130280	1676544
2052000	230504	129766	1668937
2053000	230755	129544	1676701
2054000	229308	128192	1674847
2055000	230336	129018	1679335
2056000	227305	126904	1666828
2057000	225566	125298	1669994
2058000	226472	126214	1666787
2059000	226287	126061	1668540
2060000	228373	127500	1680985
2061000	229286	128018	1684850
2062000	227696	127492	1678823
2063000	228724	128230	1682998
2064000	229109	128406	1688791
2065000	226407	126823	1672283
2066000	228079	127988	1681546
2067000	229929	129612	1679027
2068000	230088	129829	1679370
2069000	232817	131731	1685522
2070000	229164	129267	1673468
2072000	232818	132020	1674378
2073000	231342	131587	1661113
2074000	231269	131934	1660619
2075000	232864	132286	1673813
2076000	231341	131160	1661094
2077000	232353	131457	1673148
2078000	231444	130744	1683038
2079000	230878	130310	1677806
2080000	230970	130831	1672204
2081000	232121	132042	1672952
2082000	231095	131712	1666914
2083000	230914	132005	1662374
2084000	230315	131228	1669159
2085000	229357	130518	1665141
2086000	228961	130249	1660695
2087000	230331	131157	1667918
2088000	231645	132116	1670591
2089000	233019	132618	1685150
2090000	235262	134791	1681842
2091000	233503	133077	1671242
2092000	233361	132582	1683833
2093000	234003	133316	1673534
2094000	234826	134024	1685460
2095000	235857	134869	1682261
2096000	236011	134634	1684824
2097000	233083	131905	1685069
2098000	234692	133225	1697507
2099000	233572	132343	1690524
2100000	234919	133100	1686887
2101000	234737	132955	1685054
2102000	234112	132521	1675659
2103000	230063	129667	1661539
2104000	230206	130324	1663632
2105000	228936	129442	1661568
2106000	228605	129497	1661901
2107000	227995	129099	1658304
2108000	227580	128167	1672125
2109000	228214	128809	1665170
2110000	229668	130034	1666769
2111000	229275	129802	1674217
2112000	229891	130734	1660916
2113000	229214	129920	1668875
2114000	231084	131311	1669344
2115000	230023	129783	1679371
2116000	228115	128504	1682137
2117000	230892	130756	1686144
2118000	230551	130747	1686185
2119000	230495	130442	1699842
2120000	230448	130504	1704626
2121000	230315	130464	1699160
2122000	227967	128894	1678572
2123000	228005	129062	1681392
2124000	227398	128173	1683204
2125000	227140	128259	1677221
2126000	230537	130990	1684094
2127000	230381	130539	1685041
2128000	232855	132145	1698645
2129000	234236	133352	1708847
2130000	231594	131238	1700528
2132000	236978	135745	1706671
2133000	233884	133504	1694677
2134000	234521	134125	1687877
2135000	234157	133778	1684028
2136000	234260	133323	1696846
2137000	234274	133466	1698686
2138000	233687	133093	1689326
2140000	233783	133138	1685520
2141000	234342	133487	1687817
2142000	234221	133490	1687603
2143000	231976	131576	1687850
2145000	232097	132138	1687199
2146000	231512	131355	1690049
2147000	229218	129484	1680158
2148000	230478	130526	1680332
2149000	231186	130698	1692897
2151000	230012	130149	1679570
2152000	231187	130950	1679213
2153000	229793	129985	1679074
2154000	231289	131316	1681968
2155000	232051	131682	1686446
2156000	229662	130351	1672591
2157000	229403	129615	1678190
2159000	231882	132097	1676061
2160000	229214	129934	1673438
2161000	229963	130705	1671593
2162000	228912	129838	1662603
2163000	225487	127170	1666608
2164000	227842	128471	1682039
2165000	228909	129272	1680588
2166000	227009	128009	1680125
2167000	226216	127514	1673253
2168000	228744	129123	1683720
2169000	228293	128924	1676887
2170000	229318	130298	1664185
