Bin	Sum_R2	SumSq_R2	N_Pairs
1113000	356348	217394	2216091
1114000	357086	217923	2216205
1115000	355705	216904	2213984
1116000	355097	216923	2191941
1117000	353416	216241	2182787
1118000	352730	215184	2192344
1119000	354274	216392	2196407
1120000	352131	214846	2194733
1121000	351486	214845	2178763
1122000	352378	215188	2185432
1123000	353037	215772	2192042
1124000	351705	214580	2189627
1125000	352476	215052	2194982
1126000	351968	214569	2191970
1127000	352669	215480	2173864
1128000	351590	214869	2184109
1129000	351961	214879	2187505
1130000	353556	216142	2194242
1131000	350850	214323	2177550
1132000	350720	214126	2182450
1133000	351706	214687	2182923
1134000	352266	215219	2172973
1135000	350815	214360	2169971
1136000	351528	214378	2184329
1137000	351786	214849	2173664
1138000	351370	214289	2173212
1139000	351489	214804	2158082
1141000	350699	214254	2160995
1142000	351493	215067	2163264
1143000	350595	213974	2172604
1144000	351326	214810	2169968
1145000	348417	212967	2152828
1146000	348835	212718	2172365
1147000	348573	212618	2177246
1148000	350877	213813	2187391
1149000	351365	214239	2187584
1150000	351029	213981	2175027
1151000	349951	213659	2166845
1152000	351715	214814	2170250
1153000	351841	214946	2168941
1154000	352085	214810	2182805
1155000	350367	213625	2172921
1156000	351764	215119	2171842
1157000	353484	216401	2183313
1158000	352624	215566	2179180
1159000	351686	215083	2170166
1160000	350773	214177	2177638
1161000	350357	213804	2181027
1162000	351513	214587	2190875
1163000	350877	214008	2192302
1164000	351684	214155	2207737
1165000	350638	213246	2210088
1166000	350742	213408	2202983
1167000	350836	213567	2198559
1168000	350804	213028	2206989
1169000	350519	212939	2195424
1170000	350007	212735	2187850
1171000	350030	212959	2187664
1172000	352698	214797	2197500
1173000	350718	213443	2186696
1174000	352272	214776	2184008
1175000	352012	214883	2172292
1177000	351913	214240	2200354
1178000	351384	214139	2195450
1179000	350951	213883	2191420
1180000	352276	214677	2210529
1181000	351421	214156	2203056
1182000	352033	215062	2193981
1183000	350344	213450	2197364
1184000	351177	214184	2203608
1185000	350380	213982	2175909
1186000	351080	213901	2194316
1187000	350268	213309	2193466
1188000	351760	214122	2198942
1189000	350651	213478	2190029
1190000	349294	212319	2191665
1191000	348924	212617	2188678
1192000	350821	213576	2194592
1193000	350567	213496	2201810
1194000	350333	213066	2203606
1195000	350850	213503	2200604
1196000	351621	214278	2199582
1197000	349794	212512	2194399
1198000	349962	213087	2188171
1199000	349836	213372	2179753
1200000	351209	213906	2184771
1201000	351719	214326	2186363
1202000	349803	212931	2185806
1203000	350546	213263	2191603
1204000	351838	213999	2203000
1205000	352369	214603	2191515
1206000	353039	214806	2199489
1207000	353102	214804	2200764
1209000	351532	213650	2191140
1210000	352689	214806	2184669
1212000	351014	213966	2174977
1213000	349920	213272	2176681
1214000	349745	212723	2185197
1215000	349594	212684	2191252
1216000	350407	213259	2198384
1217000	350865	213395	2207558
1218000	350806	213548	2203357
1219000	351163	213362	2205059
1221000	350337	212918	2202519
1222000	351637	213892	2208488
1223000	348510	211834	2186103
1224000	349149	212159	2184906
1225000	349852	212937	2183788
1226000	350940	213579	2188508
1227000	349914	212586	2191809
1228000	350021	212646	2191309
1229000	349345	212601	2196031
1230000	351646	214044	2204270
1231000	352045	214096	2213921
1232000	350777	213424	2207919
1233000	350582	213126	2210342
1234000	349698	212914	2203344
1235000	349513	212996	2196202
1236000	349182	212634	2196626
1237000	347262	211304	2188650
1238000	349960	213243	2192385
1239000	349400	212692	2193424
1240000	348863	212482	2185900
1241000	348856	212480	2184440
1242000	350111	213358	2182579
1243000	350246	213354	2175642
1244000	348429	212353	2165240
1245000	349487	212915	2170965
1246000	350087	213619	2171520
1248000	349714	212717	2180103
1249000	350660	213219	2186149
1250000	349854	213270	2173245
1251000	349168	213148	2171362
1252000	347670	211833	2175922
1253000	348397	212407	2177210
1254000	347422	211601	2169342
1256000	346915	211056	2172498
1257000	345253	210173	2157977
1258000	345942	210743	2166303
1259000	347070	211312	2180461
1260000	345980	210366	2180781
1261000	345685	210657	2174785
1262000	346016	210663	2180172
1263000	344860	209601	2171775
1264000	345471	210406	2161027
1266000	346228	210559	2170778
1267000	344620	209405	2167510
1268000	345152	209893	2175047
1269000	345002	209821	2170353
1270000	343882	209169	2148649
1271000	345234	209989	2162191
1272000	346130	210908	2161211
1273000	345607	210613	2157861
1274000	345954	210842	2158653
1275000	346869	210955	2173443
1276000	344980	209509	2167171
1277000	344427	209235	2164892
1278000	344868	209328	2165664
1280000	344625	209109	2173150
1281000	345235	209578	2174669
1282000	345893	210187	2176582
1283000	346079	210733	2171892
1284000	345844	210497	2171076
1285000	345408	209947	2180278
1286000	346655	210834	2180094
1287000	345516	209991	2171828
1288000	344728	209714	2164051
1289000	345641	210384	2158215
1290000	346248	210765	2163143
1291000	345181	210070	2160888
1292000	344383	209002	2164318
1293000	345609	209981	2162541
1294000	345707	209882	2160762
1295000	346150	210374	2167267
1296000	344993	209493	2166030
1297000	346113	210050	2183064
1298000	345851	209698	2187114
1299000	345723	209483	2187991
1301000	345073	208939	2192587
1302000	346476	210008	2192959
1303000	345114	208940	2189473
1304000	343606	208337	2178780
1305000	345450	209113	2197154
1306000	345953	209901	2189889
1307000	344571	208780	2186381
1308000	345916	209833	2195114
1309000	347184	210632	2191750
1310000	344198	209098	2179951
1311000	345841	209996	2190505
1312000	344149	208950	2178046
1313000	344691	209518	2175930
1314000	344414	209430	2179888
1315000	343826	208867	2180536
1317000	343426	208687	2181387
1318000	344345	208961	2195292
1319000	344788	209139	2191621
1320000	344755	209454	2179775
1321000	347012	210955	2180827
1322000	344930	209881	2172110
1323000	345194	209712	2178479
1324000	345509	209876	2182811
1325000	346095	210343	2179857
1326000	346014	210662	2172635
1327000	345052	209990	2171427
1328000	343494	208605	2162836
1329000	345243	210342	2159044
1330000	342802	208115	2158410
1331000	343630	208974	2160642
1332000	343764	208751	2160764
1333000	344949	209510	2167186
1334000	344351	209277	2155236
1335000	344101	208888	2162237
1336000	345171	209499	2165580
1337000	343206	208304	2165867
1338000	342785	207986	2173058
1339000	344420	208739	2192573
1340000	345500	209402	2198998
1342000	344360	209034	2180355
1343000	345168	209656	2180543
1344000	344206	209065	2176394
1346000	342347	207478	2165988
1347000	342414	207866	2157256
1348000	342140	207474	2162866
1349000	343279	208580	2164458
1350000	342711	207437	2172039
1351000	342792	207675	2161348
1352000	342434	207133	2168684
1353000	341193	206228	2164886
1354000	341523	206796	2159610
1355000	340017	205570	2153702
1356000	339600	205208	2162062
1357000	340078	205557	2165711
1358000	340348	205846	2175028
1360000	339530	205600	2161041
1361000	340256	205820	2174413
1363000	340445	205775	2173593
1364000	339638	205467	2163698
1365000	338968	205367	2154310
1366000	339780	205273	2170539
1367000	341003	205938	2177204
1368000	341101	206175	2177421
1369000	340320	205351	2177883
1370000	340895	205592	2174696
1371000	340815	205759	2177961
1372000	339546	204864	2181442
1374000	340530	205246	2190547
1375000	339019	204103	2184515
1376000	340042	204959	2183695
1377000	339005	204536	2176979
1378000	339250	204668	2183735
1379000	339147	204776	2182436
1380000	339723	205656	2176157
1381000	337550	204088	2171913
1382000	337733	204785	2154674
1383000	336590	204145	2147317
1384000	336231	203724	2148541
1385000	335320	203093	2146972
1386000	336779	203955	2150675
1387000	336051	203037	2158069
1388000	336064	203021	2154280
1389000	335945	203342	2149266
1390000	337675	204539	2149174
1391000	336193	203476	2136169
1392000	335342	202559	2142867
1393000	336757	203871	2145736
1395000	336715	203868	2150085
1396000	337039	204089	2148884
1397000	336812	204142	2143586
1398000	336638	203871	2141289
1399000	337315	204039	2152999
1400000	336845	203990	2147644
1401000	336390	203953	2123359
1402000	336936	204269	2129058
1403000	336451	203333	2131406
1404000	337513	204300	2142964
1405000	337541	203691	2150546
1406000	336672	203697	2134330
1407000	336616	203814	2125001
1408000	338265	204839	2153093
1410000	337694	204256	2151964
1412000	337163	204025	2150116
1413000	336116	203110	2149281
1414000	335799	203610	2132865
1416000	336685	203945	2141404
1417000	336753	204327	2131420
1418000	336193	204263	2121852
1419000	336185	203907	2126294
1420000	337195	204672	2134549
1421000	336992	204725	2126258
1422000	337604	204788	2141086
1424000	336903	204348	2148286
1425000	336215	203594	2148265
1426000	334590	202499	2140522
1427000	333221	201227	2140176
1428000	334067	202413	2130747
1429000	333230	201752	2124097
1430000	332822	201443	2123000
1431000	335108	202809	2138864
1433000	335980	203530	2150747
1434000	335267	203134	2147760
1435000	334467	201878	2152424
1436000	333569	201754	2142132
1437000	334973	202839	2136689
1438000	335681	203199	2149072
1439000	334282	202311	2137443
1440000	334739	202487	2137142
1441000	335955	203118	2153844
1442000	335786	202754	2159334
1443000	336125	203237	2161855
1444000	335729	203346	2146694
1445000	337092	203951	2154910
1447000	338478	205003	2152860
1448000	335612	202718	2148197
1449000	336910	203316	2156814
1451000	338070	204422	2152269
1452000	336746	203475	2159373
1453000	335144	202432	2150050
1454000	334431	202008	2141738
1455000	336745	203658	2157037
1456000	335734	203027	2157472
1457000	335128	202083	2161148
1458000	335409	202355	2162981
1459000	335030	202431	2164500
1460000	336330	203218	2168943
1461000	337713	203714	2174650
1462000	336801	203283	2171702
1463000	335872	202596	2164458
1464000	336899	203134	2171869
1465000	337056	203847	2158043
1466000	335915	203132	2149753
1467000	336051	202706	2166432
1468000	336586	202934	2176146
1469000	336326	202697	2169316
1470000	335155	202135	2166702
1471000	334787	202028	2159054
1472000	334849	201722	2169266
1473000	334818	201181	2175037
1474000	335891	202299	2175160
1475000	337742	203470	2189636
1476000	335735	201958	2189978
1477000	335579	201792	2189420
1478000	335218	201574	2180438
1479000	333603	201051	2158741
1481000	334042	201433	2155102
1482000	332792	200777	2140156
1483000	332178	200416	2136615
1484000	333853	201502	2143942
1485000	335313	202400	2159319
1486000	335674	202490	2157527
1487000	334806	202408	2149327
1488000	335628	202290	2171948
1489000	334845	201874	2178666
1490000	334432	201524	2173168
1491000	334724	201875	2173981
1493000	334538	201619	2164083
1494000	333300	201182	2159485
1495000	334398	202040	2162214
1496000	333493	201383	2150343
1497000	334193	201854	2154555
1498000	336211	203299	2156209
1499000	334240	201889	2149151
1500000	335417	202933	2141580
1501000	333834	201531	2147937
1502000	334536	201788	2164069
1503000	333466	201300	2156200
1504000	334742	201723	2165158
1505000	334856	202148	2159471
1506000	334849	202676	2155499
1507000	335122	202582	2147186
1508000	332519	201004	2137781
1509000	333476	201551	2150456
1510000	332590	200460	2171127
1511000	331780	199993	2153786
1512000	331389	199774	2153732
1513000	331657	200269	2146866
1514000	332376	200487	2152495
1515000	333706	201344	2168474
1516000	333747	201026	2172972
1517000	333841	201277	2155567
1518000	333794	201467	2159737
1519000	333710	201518	2151836
1520000	333759	201542	2151643
1521000	333097	200758	2152547
1522000	331362	200115	2134607
1523000	332659	200416	2148048
1524000	333540	201478	2156984
1525000	334166	201772	2155562
1526000	332941	200730	2165582
1527000	333066	200596	2169305
1528000	333790	201517	2160261
1529000	333197	201039	2158039
1530000	332475	200639	2147176
1531000	331818	200011	2147411
1532000	334962	202471	2156084
1533000	334623	202299	2158440
1534000	333717	201515	2146115
1535000	332937	200815	2158723
1536000	332169	200209	2150166
1537000	332698	200868	2147994
1538000	332736	200306	2161186
1539000	333992	201363	2158722
1540000	331946	200071	2151807
1541000	332546	200707	2162524
1542000	333225	200851	2166707
1543000	332183	200609	2159714
1544000	331782	199815	2161544
1545000	332176	200301	2158598
1546000	330190	198928	2149539
1547000	332471	200528	2153236
1548000	331746	200408	2143224
1549000	330320	199431	2133656
1550000	330018	199338	2125009
1551000	329977	199459	2129735
1552000	330038	199012	2147551
1553000	329386	198475	2149314
1554000	328519	198317	2146830
1555000	329538	198754	2145867
1556000	329467	198644	2151681
1557000	330387	199078	2154053
1558000	330581	198723	2161456
1559000	331407	199351	2158623
1560000	331733	199806	2159115
1561000	331494	199638	2158306
1562000	333067	200836	2159903
1563000	330822	199552	2141261
1564000	331181	199837	2134622
1565000	330514	199230	2136046
1566000	330502	199583	2142749
1567000	329626	198465	2146233
1568000	329345	198911	2134757
1569000	327927	198489	2120684
1570000	329288	199043	2137534
1571000	327874	198148	2128268
1572000	330185	199887	2128974
1573000	329350	198842	2131157
1574000	327765	198106	2116055
1575000	329012	198985	2116387
1576000	328867	198543	2136802
1577000	329290	199276	2124247
1578000	329198	198952	2123365
1580000	328786	198437	2131511
1581000	327616	197489	2130122
1582000	329767	199062	2141551
1583000	329632	198576	2151373
1584000	328718	198345	2142974
1585000	327244	197525	2131599
1586000	329286	198870	2136268
1587000	327878	198092	2133296
1588000	327992	198152	2122091
1589000	328542	198450	2124212
1590000	328640	198351	2133232
1591000	326969	197216	2131354
1592000	327235	197054	2139210
1593000	326106	196830	2116851
1594000	328240	197824	2139644
1595000	327276	197310	2142250
1596000	328560	197778	2147070
1597000	328869	198278	2149795
1598000	328750	197997	2155182
1599000	328149	197672	2143461
1601000	328697	198135	2153320
1602000	329428	198430	2153486
1603000	328474	198197	2137950
1605000	328660	197952	2149929
1606000	327607	197558	2132353
1607000	328691	198460	2130806
1608000	327133	197334	2128775
1609000	327141	197105	2123689
1611000	328632	198133	2131953
1612000	328714	198519	2130615
1613000	329154	198674	2137223
1614000	329462	198569	2134159
1615000	328998	198091	2136677
1616000	329143	198601	2137765
1617000	327612	198165	2122307
1618000	328504	198558	2135672
1619000	326923	197662	2123636
1620000	327605	197939	2136715
1621000	328897	198216	2155371
1622000	328405	197887	2148288
1623000	327837	197501	2139977
1625000	328432	198443	2136734
1626000	328599	198498	2133850
1627000	328860	198222	2150110
1628000	329228	198443	2147932
1629000	328282	198150	2133831
1630000	328625	198302	2135117
1631000	327775	197455	2136016
1632000	328552	198041	2132287
1633000	328287	197629	2141646
1634000	328655	197980	2140269
1635000	328138	198041	2129257
1637000	327399	197795	2128626
1638000	327447	197808	2117765
1639000	329111	198600	2134827
1640000	328876	198312	2139969
1641000	330395	199812	2127389
1642000	329060	198638	2119259
1643000	328883	198143	2130807
1644000	330493	199379	2137273
1645000	330172	198855	2148661
1646000	328247	197608	2135838
1647000	329107	198650	2137013
1648000	328957	198301	2141969
1649000	330936	199555	2152533
1650000	328489	198334	2130729
1651000	330126	198982	2154096
1652000	329526	198796	2147653
1653000	329799	198988	2151894
1654000	329716	198694	2151858
1655000	329623	198585	2155577
1657000	328251	197789	2138864
1658000	327566	197665	2134482
1659000	327680	197531	2133584
1660000	326341	197012	2126608
1661000	325430	196319	2120122
1662000	325422	196222	2123116
1663000	324347	195234	2130432
1664000	325802	196397	2132353
1666000	325378	196047	2122309
1667000	324826	195917	2122934
1668000	325002	196095	2122345
1669000	326277	196822	2132971
1670000	327341	197444	2142022
1671000	326803	197391	2137220
1672000	325323	196113	2129585
1674000	326394	196871	2129050
1675000	325004	195913	2127493
1676000	325587	196210	2138942
1677000	326202	196604	2134638
1678000	325939	196195	2140097
1679000	327023	196934	2152266
1680000	328525	197931	2152494
1681000	327404	197649	2137102
1682000	326821	196667	2141581
1684000	327409	197397	2127195
1685000	326790	196872	2131804
1686000	324835	195238	2130795
1687000	324782	194985	2138024
1688000	325872	195787	2136977
1689000	325403	195405	2143921
1690000	324859	194750	2154843
1691000	325035	194891	2151098
1692000	323566	193908	2135643
1693000	324959	194968	2147853
1694000	325438	195004	2151387
1695000	325763	194818	2163841
1696000	325546	194992	2151029
1697000	325209	195081	2146445
1698000	325103	194727	2160170
1699000	323341	194129	2136728
1700000	323926	194316	2134073
1701000	325000	194877	2146407
1702000	325188	195249	2153394
1703000	323434	193763	2148960
1704000	324807	194911	2152735
1705000	323333	193692	2148988
1706000	323585	194206	2148192
1707000	321764	193094	2137841
1708000	320776	192308	2134586
1709000	320634	192330	2127576
1710000	321171	192722	2130256
1711000	321945	193422	2134745
1712000	321618	193222	2126060
1713000	321612	192905	2133563
1714000	321479	193123	2124559
1715000	320265	192334	2120317
1716000	320468	192159	2122199
1717000	320145	191898	2125639
1719000	321006	192838	2116992
1720000	320965	192723	2118247
1721000	321698	192973	2132493
1722000	322189	193134	2132092
1723000	320502	192237	2121356
1724000	320933	192338	2115095
1725000	320049	191744	2103543
1726000	320534	192231	2106652
1727000	321009	192717	2102421
1728000	321004	192794	2107354
1729000	320874	192316	2126190
1731000	321933	193292	2114300
1732000	320505	191739	2127659
1733000	320208	191444	2131306
1734000	321092	192501	2122611
1735000	322269	193378	2125279
1736000	322186	193242	2122597
1737000	322118	193361	2122181
1738000	320277	191807	2123793
1739000	321903	192970	2125741
1740000	321437	192458	2130264
1741000	320948	192112	2126616
1742000	319407	191230	2114725
1743000	322046	193028	2132717
1744000	321649	192938	2122878
1745000	320830	192554	2111247
1747000	322287	193104	2128845
1748000	321938	192641	2124058
1749000	323326	193738	2136081
1750000	325334	194478	2163428
1751000	324177	193944	2154111
1752000	324518	194205	2162582
1753000	322816	193000	2151281
1754000	322765	192779	2155911
1755000	322802	193331	2147242
1756000	320988	191949	2147585
1757000	321443	192450	2141496
1758000	320963	192159	2128015
1759000	321241	191900	2136916
1760000	321916	192769	2124741
1761000	321806	192562	2122889
1762000	321641	193171	2116324
1763000	320282	191940	2118655
1764000	321908	192960	2119827
1765000	320037	192245	2110818
1766000	318311	191008	2092443
1767000	319843	192353	2089890
1768000	319979	192090	2098758
1769000	318927	191432	2098565
1770000	318343	191167	2091386
1771000	317260	190287	2085704
1772000	318439	190946	2101321
1773000	319864	191465	2111517
1774000	318730	191040	2102109
1775000	319509	191346	2111510
1776000	318748	191139	2102991
1777000	320370	192510	2106107
1778000	319886	191703	2108362
1779000	319949	192069	2102391
1780000	319262	191251	2104900
1781000	319994	191632	2120480
1782000	319606	190902	2123401
1783000	318820	190458	2121175
1784000	321371	192070	2134561
1785000	321530	192324	2138785
1786000	321568	192503	2130818
1787000	321107	192418	2128351
1788000	319521	191485	2124442
1789000	320008	191873	2127723
1790000	320478	192248	2118996
1791000	320542	192310	2122992
1792000	321511	192874	2122807
1793000	322204	193277	2125009
1794000	321964	193001	2129125
1795000	321568	192772	2120606
1796000	319534	191357	2114756
1797000	319966	191704	2116768
1798000	320781	192266	2126821
1799000	321688	192632	2141419
1800000	319953	191455	2143110
1801000	320648	192164	2133064
1802000	320830	192560	2128526
1803000	319302	191840	2119524
1804000	317578	191110	2107145
1805000	316841	190221	2100034
1806000	318471	191136	2108496
1808000	317353	190289	2094560
1809000	317609	190372	2105451
1810000	320519	192057	2125422
1811000	320841	191979	2129468
1812000	320951	191876	2136955
1813000	320980	191890	2156300
1814000	321705	192402	2140576
1816000	320096	191278	2130122
1817000	321261	192372	2132948
1818000	319721	191383	2123642
1819000	319459	191461	2116653
1820000	319144	190878	2130700
1821000	318767	190993	2107285
1822000	319201	191003	2119236
1823000	319418	191424	2114083
1824000	320156	191984	2119849
1825000	321860	192844	2137403
1826000	321194	192407	2133841
1827000	320948	191808	2138344
1828000	322264	192811	2151420
1829000	321300	191950	2145306
1830000	322274	192705	2151346
1831000	323623	193868	2142104
1832000	322619	193008	2143480
1833000	321521	192558	2140286
1834000	320539	191705	2132385
1835000	320935	192265	2136704
1836000	322123	192668	2149148
1837000	321145	192357	2130578
1838000	319260	191145	2132604
1839000	319844	191292	2142218
1840000	318733	190566	2137908
1841000	318960	190968	2121625
1842000	319401	191007	2130350
1843000	320196	191635	2134728
1844000	319788	191273	2126079
1845000	320592	191944	2132890
1846000	319419	191169	2120737
1847000	319867	191718	2119643
1849000	320837	192393	2113732
1850000	320011	192153	2109496
1851000	318790	191372	2093725
1852000	319014	191534	2088514
1853000	319512	191498	2103523
1854000	319419	191365	2101430
1855000	319848	191860	2090218
1856000	319715	191062	2115814
1857000	318988	190830	2116435
1858000	320051	191302	2122011
1859000	319754	190952	2130277
1860000	320895	191701	2135472
1861000	319987	191475	2117601
1862000	322410	193146	2129468
1863000	323128	193754	2135771
1865000	322470	192874	2145447
1866000	321622	192459	2134770
1867000	320618	192016	2133216
1868000	320182	192084	2117981
1869000	322037	193234	2129984
1870000	321077	192304	2131637
1871000	321508	192750	2129690
1872000	321236	192333	2134368
1873000	321847	192622	2140741
1874000	321952	192379	2146419
1876000	321457	192092	2142571
1877000	320558	191418	2143351
1878000	320483	191382	2146033
1879000	320182	191222	2144701
1880000	319077	190732	2138226
1882000	318253	189852	2140402
1883000	318595	190162	2138355
1884000	319538	190561	2148713
1885000	319130	190691	2138047
1886000	317850	189751	2132412
1887000	319217	190994	2131878
1888000	319094	190543	2140225
1889000	319084	190565	2136718
1890000	318755	190738	2114638
1891000	319758	191161	2131425
1892000	319433	190786	2131484
1893000	320375	191044	2150041
1894000	320074	190670	2142377
1895000	319844	191035	2138964
1896000	321023	191805	2140911
1898000	321151	192028	2146178
1899000	319719	190953	2140041
1900000	319869	190964	2130454
1901000	320124	191415	2135347
1902000	319548	191225	2126828
1903000	319148	190860	2124168
1904000	318905	190712	2113817
1905000	319126	190740	2125404
1907000	320642	191584	2145930
1908000	320435	191222	2143849
1909000	319467	190873	2125525
1910000	319750	190536	2143446
1911000	319639	190886	2124483
1912000	320303	191565	2125300
1913000	317633	189555	2110410
1914000	317466	189784	2111709
1915000	317390	189409	2125239
1917000	317689	189354	2121696
1918000	317373	189094	2108347
1919000	316387	188336	2107031
1920000	316446	188688	2095765
1921000	317880	189665	2104006
1923000	318280	189908	2115658
1924000	316362	188426	2112393
1925000	316853	188951	2101512
1926000	315956	188447	2112173
1927000	317072	189425	2113288
1928000	315887	188638	2105479
1929000	316290	188352	2109312
1930000	316446	188379	2121978
1931000	315555	188173	2109996
1932000	315737	188651	2116260
1933000	315032	187742	2117061
1934000	313899	187118	2110628
1935000	315002	187993	2106883
1936000	314003	186907	2122556
1937000	315081	187711	2127087
1938000	315929	188407	2121552
1939000	317876	189763	2124199
1940000	314797	187951	2104253
1941000	315276	188058	2117699
1942000	316694	188607	2131779
1943000	316656	188609	2131441
1944000	317119	189210	2131868
1945000	314955	187469	2130088
1946000	316412	188346	2126203
1947000	316701	188349	2131339
1949000	316077	187745	2135769
1950000	318192	189032	2151481
1951000	316696	187914	2143897
1952000	318440	189209	2144901
1953000	317296	188800	2137041
1954000	316907	188973	2121801
1955000	316556	188918	2114600
1956000	315659	188577	2098164
1957000	316291	189249	2097621
1958000	316018	188611	2102602
1960000	316655	189439	2100977
1961000	314862	187889	2101801
1962000	312815	186493	2083710
1963000	313312	187450	2087172
1964000	312435	186655	2085475
1965000	313712	187527	2097711
1966000	314505	187755	2101307
1967000	312364	186697	2081413
1968000	312170	187103	2063100
1970000	311725	186827	2061347
1971000	314202	188051	2082622
1972000	311763	186496	2073651
1974000	311991	186796	2070250
1975000	313011	187600	2062178
1976000	312649	187297	2076566
1977000	313718	187942	2087960
1978000	312316	186651	2084284
1979000	314104	187895	2093786
1980000	313291	187099	2087842
1982000	314762	187801	2104515
1983000	315092	187914	2112428
1984000	314679	187627	2114813
1985000	313271	187128	2095801
1986000	314095	187468	2112650
1987000	314719	187756	2117069
1988000	314576	187704	2121535
1990000	312646	186191	2120456
1991000	314679	187479	2125858
1992000	313597	186753	2116592
1993000	313518	186885	2106619
1994000	312943	186296	2114207
1995000	312675	186462	2106986
1996000	312055	185734	2101485
1998000	311482	185418	2104339
1999000	311876	185815	2108310
2000000	311747	186069	2101131
2001000	312124	186357	2092091
2002000	311753	186213	2092623
2003000	311669	186413	2084997
2005000	312352	186564	2091690
2006000	312831	187267	2092726
2007000	312383	186897	2091015
2008000	311722	186350	2093270
2009000	311911	186376	2095374
2010000	311765	186069	2108215
2011000	311881	186180	2103870
2012000	312409	186938	2086954
2013000	311739	186315	2090701
2014000	311293	186150	2082404
2015000	311223	185622	2097865
2016000	311078	185699	2100767
2017000	310937	185380	2097179
2018000	312723	186759	2105891
2019000	310341	184940	2097622
2020000	311035	185752	2091390
2021000	311339	185508	2100634
2022000	311342	185804	2094657
2023000	311343	185800	2090834
2024000	310971	185440	2101433
2025000	311072	185600	2088730
2026000	312406	186343	2096541
2027000	311343	185991	2084639
2028000	311687	185838	2090482
2029000	311739	186334	2081574
2030000	312132	186542	2074457
2031000	312092	186828	2067848
2033000	310858	186217	2059033
2034000	310743	186032	2061370
2035000	311461	186328	2069903
2036000	310666	185828	2070766
2037000	311641	186642	2061493
2038000	312556	187703	2059978
2039000	312550	187595	2063988
2040000	311782	187006	2060956
2041000	312457	187203	2067653
2042000	312100	186679	2074816
2043000	312824	186762	2089067
2044000	313961	187536	2097987
2045000	313098	187066	2095228
2046000	310947	185378	2084491
2047000	310878	185265	2085559
2048000	311424	185728	2078195
2049000	312575	186283	2092007
2050000	311900	186169	2079899
2051000	313170	186821	2089216
2052000	310864	185588	2068276
2053000	310666	185125	2071285
2054000	310413	184856	2065466
2055000	310200	184944	2063584
2056000	310982	185419	2081611
2057000	311477	186001	2079027
2058000	311575	186130	2077919
2059000	311584	185657	2079552
2060000	312532	186457	2080540
2061000	310538	184977	2073445
2062000	310191	184754	2069898
2063000	311716	186260	2073880
2064000	310890	185647	2067299
2065000	310207	185198	2058626
2066000	311127	186220	2061316
2067000	310007	185428	2052607
2068000	311150	185896	2061840
2069000	311476	185804	2074466
2070000	309807	185121	2050652
2072000	308841	184628	2056312
2073000	309545	185002	2055887
2074000	309008	184701	2053414
2075000	309461	184968	2059828
2076000	309997	185388	2061650
2077000	308131	183875	2057289
2078000	309002	184345	2063566
2079000	310173	185300	2067817
2080000	309023	184237	2067482
2081000	310555	185607	2068874
2082000	310208	185246	2061112
2083000	311005	185863	2057898
2084000	309317	184584	2060087
2085000	310558	185797	2061967
2086000	310005	185016	2069854
2087000	311347	185911	2070147
2088000	312380	186795	2068969
2089000	310871	185361	2073382
2090000	312931	187122	2077177
2091000	313135	186850	2089031
2092000	313780	187429	2086973
2093000	311795	186329	2080901
2094000	311718	185983	2081567
2095000	312650	186596	2095881
2096000	311317	185395	2091834
2097000	310268	184630	2092679
2098000	312094	185916	2096066
2099000	311049	185257	2098726
2100000	312442	186145	2099483
2101000	311740	185965	2100962
2102000	310982	185293	2095678
2103000	311093	185487	2095997
2104000	311146	185450	2102166
2105000	309709	184655	2085868
2106000	310390	184843	2095549
2107000	310901	185333	2101982
2108000	310798	185035	2107446
2109000	311248	185012	2114642
2110000	311042	184963	2122021
2111000	312219	185369	2136751
2112000	311580	184812	2129802
2113000	311647	185083	2117987
2114000	311726	185039	2118470
2115000	311882	185784	2110423
2116000	312726	185919	2119668
2117000	312227	185516	2117424
2118000	311326	185190	2112255
2119000	311756	185936	2105420
2120000	310042	184734	2097083
2121000	311156	185080	2096149
2122000	311579	185896	2084158
2123000	311114	185183	2084708
2124000	311367	185490	2081103
2125000	311274	185617	2077906
2126000	310939	185533	2077380
2127000	310496	185087	2065420
2128000	308934	184032	2060932
2129000	310322	185104	2061421
2130000	309561	184730	2059494
2132000	310643	185112	2084385
2133000	309510	184152	2085235
2134000	310223	184720	2080590
2135000	310709	185129	2089559
2136000	308567	183607	2085759
2137000	309830	184170	2095709
2138000	309340	184075	2090838
2140000	310470	184537	2094369
2141000	311216	184902	2095789
2142000	313020	186463	2089743
2143000	312116	185699	2092997
2145000	311372	185652	2084707
2146000	312131	186171	2087690
2147000	311165	185185	2084471
2148000	311249	185244	2090653
2149000	310954	185447	2075453
2151000	310041	184674	2077465
2152000	309610	184824	2070896
2153000	308702	183895	2070443
2154000	309312	184157	2066372
2155000	309162	184189	2075027
2156000	310327	184773	2086391
2157000	311624	185515	2095151
2159000	309561	184454	2085538
2160000	309456	184315	2079694
2161000	308381	183325	2074390
2162000	309654	184487	2083355
2163000	308145	183087	2074798
2164000	309250	183528	2093350
2165000	309412	183833	2095883
2166000	308235	183488	2076753
2167000	309074	184042	2079552
2168000	309972	184345	2095285
2169000	310496	184992	2089991
2170000	310272	184628	2095412
2171000	309940	184212	2095153
2172000	310435	184372	2101053
2173000	310399	184515	2105170
2174000	311310	185484	2092698
