Bin	Sum_R2	SumSq_R2	N_Pairs
1112000	287373	167843	2391683
1113000	287611	167468	2392500
1114000	289311	169114	2400225
1115000	287812	167689	2387320
1116000	287596	166912	2393212
1117000	287407	167286	2387136
1118000	286479	166373	2395612
1119000	285573	166387	2366753
1120000	285812	166614	2371861
1121000	285266	166075	2372780
1122000	284449	165156	2371507
1123000	285966	166062	2379103
1124000	285378	165874	2367190
1125000	286133	166567	2369190
1126000	284526	165676	2360736
1127000	285929	166488	2371267
1128000	285935	166894	2365060
1129000	285941	167371	2360378
1130000	285972	167187	2370724
1131000	284307	165803	2380132
1132000	285756	166925	2379535
1133000	286237	166940	2386296
1134000	284805	166244	2369724
1135000	285389	166510	2369670
1136000	284032	165666	2365850
1137000	284516	165871	2370593
1138000	283471	165165	2368331
1139000	283720	165508	2361813
1141000	285417	166861	2371331
1142000	284664	166094	2372878
1143000	284919	166012	2380369
1144000	284255	165854	2369470
1145000	283277	165245	2360703
1146000	282290	164623	2356984
1147000	283567	165499	2359704
1148000	283175	165227	2352533
1149000	284707	166351	2364995
1150000	285002	166877	2350751
1151000	285353	167306	2344195
1152000	284364	166094	2352117
1153000	281852	164567	2334770
1154000	281980	164395	2341154
1155000	282498	164767	2349193
1156000	284623	166383	2359515
1157000	283199	165041	2353000
1158000	283976	166179	2338757
1159000	283621	165520	2347571
1160000	284169	166417	2343981
1161000	284159	166345	2349011
1162000	283031	165307	2353399
1163000	282497	164924	2350301
1164000	283217	165174	2365323
1165000	281376	163517	2369909
1166000	281343	163471	2378043
1167000	280964	163047	2379531
1168000	280440	163196	2361696
1169000	281319	163578	2374196
1170000	282287	163877	2389264
1171000	280012	162982	2366615
1172000	281634	163671	2376848
1173000	281645	163283	2382072
1174000	281816	163487	2386191
1175000	282645	164070	2390212
1177000	282148	163552	2381144
1178000	282836	163991	2396432
1179000	283475	164359	2406390
1180000	283239	164455	2398646
1181000	283503	164660	2399703
1182000	282194	163519	2397948
1183000	282340	163982	2383294
1184000	282442	164705	2367639
1185000	281956	164449	2361387
1186000	281380	163261	2379076
1187000	282662	164282	2386940
1188000	283023	164293	2396852
1189000	283138	164051	2405795
1190000	282462	163544	2394637
1191000	285016	165915	2398345
1192000	282954	164087	2398403
1193000	283349	164611	2393203
1194000	283860	165085	2399594
1195000	283092	164580	2393633
1196000	281112	163130	2380159
1197000	281816	163989	2383473
1198000	280980	163528	2369855
1199000	281684	163984	2369288
1200000	281223	163463	2368819
1201000	282830	164570	2376896
1202000	282076	163735	2380550
1203000	282995	164082	2401253
1204000	283197	164238	2400842
1205000	282037	163299	2386429
1206000	279459	162162	2367493
1207000	280850	163051	2364577
1209000	281890	163602	2380979
1210000	280339	162380	2377488
1212000	280412	162664	2377431
1213000	277668	160694	2362439
1214000	277628	160861	2356666
1215000	278133	161461	2357783
1216000	278476	161529	2359001
1217000	278133	161246	2361464
1218000	277626	160712	2367741
1219000	277190	160216	2363904
1221000	278792	161095	2374454
1222000	277925	160043	2381396
1223000	279061	161276	2382964
1224000	276570	160204	2360309
1225000	277564	160487	2376412
1226000	275167	159296	2356065
1227000	275668	159744	2344039
1228000	275707	159512	2350792
1229000	274610	158882	2339213
1230000	275528	159588	2336291
1231000	274795	158894	2335827
1232000	275398	159671	2326036
1233000	273638	158611	2310201
1234000	274157	158504	2325556
1235000	274842	159259	2333478
1236000	275930	159842	2344588
1237000	275983	159681	2355864
1238000	275283	158536	2368580
1239000	275547	158945	2364792
1240000	273230	157823	2350215
1241000	273617	157946	2346277
1242000	272865	157662	2337330
1243000	273787	158487	2345061
1244000	273444	157954	2340893
1245000	271833	156320	2349905
1246000	272519	156869	2346950
1248000	273473	157431	2350498
1249000	275679	159566	2351066
1250000	274865	158582	2359192
1251000	275535	159261	2352340
1252000	274630	158453	2351040
1253000	276386	159556	2361097
1254000	275947	159665	2352333
1256000	274453	158020	2351086
1257000	274389	157645	2353819
1258000	274874	158277	2355380
1259000	274274	158132	2340374
1260000	275116	158797	2342165
1261000	275762	159186	2347090
1262000	276048	159564	2343626
1263000	275579	159524	2330358
1264000	272665	157582	2318236
1266000	274384	159009	2320491
1267000	274630	158725	2325267
1268000	272847	157674	2322007
1269000	273261	157674	2331062
1270000	273950	158707	2322175
1271000	272787	157923	2318877
1272000	271936	157322	2317395
1273000	271097	156984	2303888
1274000	272186	157385	2329056
1275000	272016	157452	2337543
1276000	271301	156971	2330197
1277000	273094	158189	2341148
1278000	273513	158058	2344327
1280000	272824	157718	2350742
1281000	272602	157193	2368524
1282000	273977	158380	2368058
1283000	274524	158396	2386778
1284000	276138	159663	2377059
1285000	273940	157794	2366255
1286000	272357	157402	2333947
1287000	273535	158191	2346870
1288000	274615	158727	2359240
1289000	273989	158197	2359563
1290000	275224	159081	2370129
1291000	274464	158659	2371080
1292000	273663	157718	2368783
1293000	275149	159381	2354258
1294000	275133	159849	2345735
1295000	276146	160195	2359813
1296000	272982	157984	2338775
1297000	274065	159148	2334269
1298000	273014	159015	2307623
1299000	271863	158267	2296130
1301000	271973	158194	2307849
1302000	271596	158053	2301777
1303000	270337	157479	2293268
1304000	268724	155790	2289620
1305000	270726	157430	2301111
1306000	270507	157138	2307362
1307000	269265	156363	2288350
1308000	268593	156088	2282885
1309000	267966	155866	2268703
1310000	269238	156580	2275123
1311000	268764	156118	2276547
1312000	269781	156912	2290745
1313000	268578	155883	2285269
1314000	271186	157356	2311707
1315000	270559	156762	2312691
1317000	272024	157810	2309018
1318000	270241	156483	2304857
1319000	270280	156448	2313109
1320000	270122	156758	2290842
1321000	268632	155869	2280962
1322000	267631	155121	2279350
1323000	268836	155497	2296111
1324000	268754	154864	2314091
1325000	268546	155104	2302001
1326000	267791	154805	2293835
1327000	267259	154377	2298174
1328000	267280	154532	2287756
1329000	267675	154400	2303755
1330000	265402	152744	2294412
1331000	267544	154072	2312799
1332000	268497	155027	2317561
1333000	267994	154436	2322203
1334000	267674	154379	2310418
1335000	269530	155448	2338326
1336000	269924	155684	2341147
1337000	270529	156254	2339720
1338000	269477	155398	2330658
1339000	269709	155445	2335269
1340000	268397	154435	2328416
1342000	269050	154849	2343779
1343000	268216	154705	2314061
1344000	270277	156259	2330317
1345000	270481	156145	2330539
1346000	269204	155531	2313094
1347000	271519	157145	2322008
1348000	269721	155498	2304205
1349000	270175	155867	2317741
1350000	271324	156823	2326219
1351000	270015	155683	2325485
1352000	268964	155065	2312954
1353000	270684	156644	2315968
1354000	270264	156397	2308810
1355000	270278	156658	2307966
1356000	271705	157953	2316794
1357000	270067	156469	2321942
1358000	270435	156850	2321013
1360000	268895	155830	2318124
1361000	269721	156144	2322890
1363000	267580	154009	2331642
1364000	269684	155298	2352766
1365000	269216	154716	2360753
1366000	270149	155307	2357999
1367000	270219	155689	2358313
1368000	269058	155022	2351628
1369000	270735	156549	2342420
1370000	270458	156496	2344550
1371000	268950	155600	2323103
1372000	269298	155901	2322867
1374000	268693	155419	2320299
1375000	269673	155798	2338510
1376000	267299	154250	2319258
1377000	268669	155477	2327836
1378000	269289	155962	2331363
1379000	268231	155074	2327969
1380000	266495	153649	2325609
1381000	267709	154574	2332967
1382000	267450	154589	2327602
1383000	267817	154861	2331899
1384000	267610	154552	2331883
1385000	266031	153061	2330073
1386000	267185	154544	2325167
1387000	264925	152323	2318352
1388000	266673	153906	2330235
1389000	267383	154464	2331486
1390000	267255	153906	2327231
1391000	266805	153459	2332839
1392000	267433	153638	2338230
1393000	268018	153856	2347025
1395000	264938	152297	2327082
1396000	267237	153694	2339284
1397000	266886	153370	2349193
1398000	266945	152927	2356422
1399000	269277	154344	2382609
1400000	266714	152730	2360647
1401000	266370	152999	2343483
1402000	267912	153624	2352442
1403000	266744	153462	2343268
1404000	265204	152389	2339453
1405000	264712	151716	2333820
1406000	265104	151757	2341189
1407000	263699	150693	2336500
1408000	263457	150442	2332828
1410000	262939	150206	2319398
1412000	263552	150064	2345049
1413000	264736	151336	2345653
1414000	263121	150123	2326008
1416000	262534	149917	2326886
1417000	264902	151859	2322496
1418000	264673	151324	2337785
1419000	265447	151924	2339196
1420000	263386	150740	2326745
1421000	265264	152088	2331283
1422000	265633	152221	2339949
1424000	266085	152866	2331342
1425000	266920	153853	2316631
1426000	266972	153590	2331663
1427000	266064	153338	2314191
1428000	266498	153785	2315384
1429000	267091	153882	2323497
1430000	266750	153628	2317952
1431000	266570	153546	2307932
1433000	266848	153367	2330029
1434000	265332	152057	2322562
1435000	264879	151736	2326763
1436000	266487	152810	2339445
1437000	267708	153370	2343431
1438000	266066	152431	2334555
1439000	266085	152701	2327549
1440000	265919	152515	2334046
1441000	265193	151776	2344095
1442000	264328	151253	2343170
1443000	264927	152236	2337626
1444000	264453	151760	2335048
1445000	265040	151657	2351309
1447000	264430	151921	2342964
1448000	263140	150614	2341140
1449000	263172	150731	2341440
1451000	262515	150229	2326312
1452000	263077	150699	2340011
1453000	263958	150835	2339976
1454000	265268	151970	2342456
1455000	264723	151286	2345293
1456000	263541	150227	2347537
1457000	263139	150185	2334437
1458000	263658	150596	2346870
1459000	265493	152226	2353049
1460000	265016	152004	2346233
1461000	264619	151941	2334991
1462000	265658	152982	2327447
1463000	263763	151591	2320198
1464000	263522	151588	2310818
1465000	264763	152674	2316314
1466000	265624	152519	2333998
1467000	263533	151215	2326297
1468000	264169	152152	2308426
1469000	263721	151129	2321543
1470000	264725	152466	2313633
1471000	264666	152277	2317491
1472000	266044	153019	2331415
1473000	266102	153187	2319135
1474000	263814	151701	2305671
1475000	262861	151117	2298410
1476000	265148	152670	2323833
1477000	264424	151462	2339794
1478000	263675	150739	2341442
1479000	263221	151017	2331577
1481000	262214	149913	2350655
1482000	261911	150270	2319900
1483000	261966	150181	2316056
1484000	262800	150685	2333086
1485000	262815	150785	2336398
1486000	263802	151484	2333191
1487000	264129	152193	2332386
1488000	262506	150711	2323068
1489000	262247	150368	2329539
1490000	263174	150655	2350807
1491000	260419	148522	2324149
1493000	261906	149318	2336338
1494000	260444	148543	2328481
1495000	259974	148167	2328780
1496000	259547	147834	2327754
1497000	258758	146884	2328570
1498000	261146	149347	2327457
1499000	259561	148705	2308900
1500000	260207	148832	2311141
1501000	259598	148669	2317037
1502000	259418	148194	2322663
1503000	257830	146863	2312428
1504000	256769	146077	2314038
1505000	258080	147087	2317816
1506000	258482	147332	2322204
1507000	258632	147812	2295691
1508000	257369	146872	2291282
1509000	255441	145338	2283778
1510000	257174	146546	2300638
1511000	257431	146476	2303592
1512000	257245	146193	2304939
1513000	256364	145453	2321125
1514000	257466	146576	2316370
1515000	256831	145725	2318184
1516000	257231	145925	2324101
1517000	257032	145769	2331607
1518000	258191	146830	2326651
1519000	258020	147126	2316548
1520000	256958	146658	2301003
1521000	257875	147661	2305818
1522000	259617	148647	2329217
1523000	259858	148603	2329173
1524000	258823	147438	2333400
1525000	259981	148616	2323082
1526000	260699	149472	2323777
1527000	260213	148509	2334046
1528000	259338	147979	2318591
1529000	260315	148648	2323880
1530000	259496	148185	2315606
1531000	258533	147709	2297578
1532000	259387	148129	2312186
1533000	259765	148430	2322282
1534000	258983	148054	2311487
1535000	258350	147216	2308965
1536000	257223	146422	2312726
1537000	257193	146735	2295276
1538000	257097	146929	2294974
1539000	258205	147177	2315059
1540000	259399	148432	2318107
1541000	258847	147555	2328256
1542000	257883	146823	2318718
1543000	258918	147475	2320454
1544000	260203	148268	2329058
1545000	259543	147774	2335016
1546000	260131	147820	2343819
1547000	259655	148114	2325387
1548000	260432	148597	2318834
1549000	258308	146672	2328555
1550000	259124	147391	2332143
1551000	258754	147541	2314626
1552000	259664	147849	2324645
1553000	259300	147726	2323413
1554000	259302	148054	2315030
1555000	258068	147147	2300569
1556000	258877	147502	2314131
1557000	260599	149041	2303952
1558000	259598	147855	2314152
1559000	260231	148589	2315067
1560000	259567	148116	2318613
1561000	259345	148176	2306141
1562000	259118	147871	2319366
1563000	257579	146735	2323539
1564000	258359	147559	2322699
1565000	256655	146619	2304818
1566000	255975	145617	2300108
1567000	255717	145334	2301228
1568000	256523	146118	2304335
1569000	256660	146272	2299181
1570000	255389	145401	2292679
1571000	254904	144838	2301549
1572000	254611	144932	2279334
1573000	254457	144174	2296422
1574000	256951	146181	2293657
1575000	256509	145413	2301542
1576000	255201	144506	2293050
1577000	256576	145503	2300523
1578000	256279	145623	2287213
1580000	255726	144956	2303683
1581000	256566	145587	2303540
1582000	255137	144234	2305456
1583000	256617	145026	2318048
1584000	255544	144124	2322533
1585000	256740	145178	2317313
1586000	255975	144739	2309686
1587000	255670	144612	2305501
1588000	254279	144473	2279367
1589000	255032	144381	2302329
1590000	255072	145121	2288326
1591000	255261	145391	2288672
1592000	255384	144967	2293069
1593000	254592	144391	2298108
1594000	255012	144763	2285556
1595000	254980	144792	2281885
1596000	255391	145191	2284932
1597000	256998	145975	2302748
1598000	256705	145697	2298426
1599000	256814	145484	2300309
1601000	257618	145279	2339888
1602000	257107	145051	2335890
1603000	257212	145311	2336285
1605000	258327	146146	2351397
1606000	258241	146146	2337868
1607000	256884	144961	2339116
1608000	256292	144430	2325310
1609000	257029	145882	2313371
1611000	257393	145749	2323756
1612000	256863	145239	2319701
1613000	258058	146331	2323739
1614000	256503	145242	2317101
1615000	255652	144579	2312519
1616000	255169	144502	2305994
1617000	255096	144822	2294525
1618000	255880	145513	2293505
1619000	254211	144191	2300074
1620000	254995	145086	2303793
1621000	254296	144305	2298719
1622000	256543	145776	2309406
1623000	254668	144686	2298904
1625000	255841	145276	2311022
1626000	255313	144881	2314830
1627000	257215	146084	2331169
1628000	256390	145472	2326574
1629000	256482	145700	2319381
1630000	254714	144743	2305048
1631000	253628	144163	2296685
1632000	252833	143282	2292940
1633000	251116	142577	2274229
1634000	251851	142649	2286559
1635000	251816	142300	2295677
1637000	255336	144659	2312501
1638000	253718	143400	2316224
1639000	254375	143943	2332541
1640000	253575	143778	2313698
1641000	254236	144396	2318439
1642000	253922	143669	2323279
1643000	254147	144041	2315060
1644000	252462	142576	2318222
1645000	252442	142534	2318105
1646000	253600	143117	2331509
1647000	254247	143480	2332272
1648000	254424	143813	2324840
1649000	254827	143753	2328672
1650000	252240	142037	2310541
1651000	253671	143567	2300574
1652000	256935	145503	2330702
1653000	254098	143587	2313738
1654000	254104	143716	2308554
1655000	254784	144077	2312721
1657000	252316	142575	2303850
1658000	253290	142758	2312758
1659000	253814	143219	2312051
1660000	254104	143699	2316260
1661000	252300	142145	2313310
1662000	251649	142234	2298289
1663000	252135	142580	2294797
1664000	255092	144340	2318181
1666000	252260	142333	2314311
1667000	253201	142902	2312902
1668000	252684	142460	2311461
1669000	253465	142727	2335908
1670000	252953	142883	2316953
1671000	252660	143020	2302187
1672000	251141	142315	2286162
1674000	252885	142997	2305020
1675000	253610	143218	2322992
1676000	252907	142738	2309979
1677000	253224	142441	2328425
1678000	254709	143304	2345355
1679000	255876	144211	2350566
1680000	254657	143506	2344879
1681000	252815	142192	2347961
1682000	252903	142596	2339113
1684000	252989	142883	2311344
1685000	253606	142764	2326360
1686000	254995	143810	2337842
1687000	253354	142475	2335824
1688000	252762	141619	2338882
1689000	254065	142554	2344052
1690000	254517	142846	2346591
1691000	254421	142638	2343818
1692000	254482	142595	2352342
1693000	253263	142289	2340413
1694000	251820	141233	2330942
1695000	251218	141256	2305771
1696000	250879	141156	2306456
1697000	249391	140119	2299076
1698000	249418	140139	2302196
1699000	248674	139951	2298575
1700000	248763	140108	2297441
1701000	248756	140215	2295346
1702000	249840	140559	2304568
1703000	248875	140205	2296493
1704000	250781	141255	2312834
1705000	249601	140641	2297844
1706000	249851	140530	2309183
1707000	249477	140471	2310907
1708000	249870	140860	2312558
1709000	249449	140651	2301450
1710000	248931	140354	2301980
1711000	251917	141930	2318057
1712000	249994	141611	2282344
1713000	251492	142544	2298442
1714000	251861	143347	2289693
1715000	251335	142368	2301247
1716000	250425	141415	2294353
1717000	248889	140169	2285185
1719000	248279	139934	2290469
1720000	248199	139608	2294111
1721000	249194	140329	2288994
1722000	249462	140352	2293930
1723000	249005	140293	2287772
1724000	248559	139743	2288133
1725000	249113	140490	2293489
1726000	248292	139887	2278920
1727000	249306	140581	2287834
1728000	249023	139918	2303126
1729000	249502	140276	2307181
1731000	249272	140259	2295212
1732000	249396	140582	2294645
1733000	247576	139149	2289922
1734000	247881	139220	2302219
1735000	248754	139920	2303165
1736000	248346	139682	2300328
1737000	248401	139840	2289653
1738000	249907	140977	2300207
1739000	249701	140630	2303852
1740000	250477	140839	2306563
1741000	248561	139018	2309584
1742000	249301	139763	2298700
1743000	250842	141059	2313237
1744000	251086	141191	2312096
1745000	250524	141075	2302933
1747000	249646	140151	2313646
1748000	250088	140711	2312597
1749000	249736	140680	2308439
1750000	247467	138922	2297065
1751000	248711	139500	2308316
1752000	247221	139172	2285905
1753000	247624	138968	2291677
1754000	245182	137468	2274491
1755000	247081	139207	2269661
1756000	246111	137997	2277515
1757000	246320	137885	2275389
1758000	245428	137915	2265812
1759000	247323	138650	2284452
1760000	245335	137114	2286353
1761000	246364	137973	2281480
1762000	246082	137392	2301108
1763000	245532	137084	2296550
1764000	247029	138650	2289296
1765000	246810	138186	2296136
1766000	247986	139050	2300125
1767000	245250	136952	2287922
1768000	245483	136731	2298163
1769000	246697	137968	2292469
1770000	245106	136675	2288119
1771000	245691	136947	2288130
1772000	243902	135385	2290132
1773000	244905	136217	2301686
1774000	244389	135971	2289119
1775000	246177	137172	2300338
1776000	246178	137382	2289619
1777000	246562	137705	2286405
1778000	246131	137243	2288872
1779000	246243	137316	2286998
1780000	244795	136415	2277021
1781000	247185	138410	2272917
1782000	246090	137376	2273172
1783000	245324	137032	2278989
1784000	245268	137178	2262167
1785000	245937	137452	2270674
1786000	245043	136361	2280648
1787000	247148	138447	2284860
1788000	244578	136478	2271880
1789000	245728	137331	2279607
1790000	244887	136970	2269451
1791000	245907	138064	2271931
1792000	245262	137247	2281980
1793000	244778	136833	2281685
1794000	246774	138469	2288333
1795000	245712	137956	2275034
1796000	244432	136956	2271186
1797000	246241	138308	2280993
1798000	245841	137971	2271816
1799000	246700	138745	2269759
1800000	245835	138373	2266333
1801000	244801	137877	2247840
1802000	246702	138864	2276269
1803000	244717	137348	2269796
1804000	244620	137555	2257025
1805000	246222	138350	2281689
1806000	245013	137254	2289664
1808000	245091	136919	2292728
1809000	245884	137416	2311109
1810000	246531	137680	2315318
1811000	246434	137606	2305125
1812000	246778	137554	2316022
1813000	245398	137160	2304203
1814000	245144	136692	2306457
1816000	244850	136060	2311390
1817000	244341	136176	2299942
1818000	242579	134971	2289674
1819000	243808	135727	2297301
1820000	245286	137096	2294289
1821000	243303	135693	2286110
1822000	242530	135290	2282485
1823000	242781	135361	2284947
1824000	243211	135891	2271289
1825000	243527	136027	2284021
1826000	243592	135989	2289098
1827000	243450	135594	2289403
1828000	243008	135199	2275722
1829000	243806	135675	2279579
1830000	244634	136160	2287628
1831000	243875	135754	2286822
1832000	243464	135460	2283667
1833000	244321	135698	2299723
1834000	245003	136186	2294931
1835000	245607	136518	2302856
1836000	245597	136608	2311986
1837000	246657	137108	2313303
1838000	246813	137170	2321938
1839000	244386	135752	2310203
1840000	245364	136879	2289226
1841000	245831	136669	2301465
1842000	246436	137383	2296065
1843000	244529	136086	2286779
1844000	245475	136706	2289917
1845000	243704	135790	2274864
1846000	243344	135717	2259731
1847000	243301	135679	2261337
1849000	244750	137103	2256261
1850000	244177	136551	2263710
1851000	242970	135514	2260263
1852000	243217	135325	2273397
1853000	242379	134599	2273526
1854000	243132	134681	2285287
1855000	243226	135164	2283870
1856000	243499	135224	2294065
1857000	243186	135043	2295292
1858000	242547	134490	2283912
1859000	244619	136652	2281781
1861000	243983	135684	2304370
1862000	242370	134593	2288310
1863000	242503	134678	2291930
1865000	245110	136341	2311801
1866000	243735	135870	2289958
1867000	243000	135129	2296117
1868000	243332	135032	2315405
1869000	243536	135068	2308855
1870000	243825	135851	2297683
1871000	243204	135239	2294748
1872000	241130	133533	2290108
1873000	242045	134162	2287795
1874000	241574	133181	2311366
1876000	243238	133758	2333156
1877000	243531	134545	2332220
1878000	242810	134232	2328749
1879000	242767	134139	2319974
1880000	241315	133117	2320459
1882000	242232	134181	2317872
1883000	241856	133720	2314123
1884000	241787	133640	2318251
1885000	241256	133098	2318511
1886000	242268	133921	2318942
1887000	242808	134493	2322003
1888000	242268	133893	2319003
1889000	242200	133849	2320873
1890000	243380	134220	2337770
1891000	243329	134990	2318464
1892000	242615	134393	2310496
1893000	242212	134362	2297960
1894000	242632	134563	2290585
1895000	242226	134289	2299275
1896000	242921	134716	2301786
1898000	242919	134476	2304491
1899000	243980	135114	2319064
1900000	242202	134318	2289319
1901000	242031	134326	2292331
1902000	242002	133818	2302584
1903000	242196	134058	2302190
1904000	243188	135153	2295383
1905000	241429	133423	2297533
1907000	240622	132924	2296258
1908000	240532	132823	2308439
1909000	241215	133470	2304677
1910000	241324	133065	2316175
1911000	238108	130861	2285252
1912000	239263	131742	2293701
1913000	239079	131425	2295141
1914000	239508	131801	2294015
1915000	238440	131377	2278641
1917000	239676	132122	2299165
1918000	238937	131495	2295678
1919000	238624	131105	2295496
1920000	237243	130307	2295843
1921000	239098	131469	2308580
1923000	238006	131007	2283935
1924000	236713	130326	2270574
1925000	237834	131097	2282172
1926000	238152	131162	2294630
1927000	237103	130430	2293659
1928000	237599	130760	2302932
1929000	238706	131228	2312216
1930000	239079	131678	2303045
1931000	239070	131531	2294053
1932000	238651	131375	2290291
1933000	238388	131399	2288921
1934000	237184	130386	2291619
1935000	237888	130502	2300546
1936000	238808	131219	2303619
1937000	239945	131803	2326399
1938000	239178	131581	2312911
1939000	238991	131268	2323269
1940000	238291	130942	2311763
1941000	239062	130918	2331395
1942000	238610	130962	2320215
1943000	238389	131026	2308618
1944000	239295	131500	2315085
1945000	239279	131414	2317959
1946000	239855	132075	2314045
1947000	237548	130489	2297708
1949000	237361	130238	2306113
1950000	238883	130820	2332564
1951000	239484	131468	2327941
1952000	239149	131372	2317473
1953000	237088	130754	2286306
1954000	237698	130917	2289990
1955000	237290	130473	2299860
1956000	236834	130226	2288774
1957000	237376	130075	2306180
1958000	236296	129845	2295368
1960000	236149	129570	2294239
1961000	235376	129085	2280951
1962000	236517	129984	2291528
1963000	236276	129710	2295436
1964000	239648	131713	2322826
1965000	239576	131846	2311915
1966000	240106	132269	2320532
1967000	239313	131666	2313014
1968000	237615	130525	2301906
1970000	238109	130839	2298750
1971000	237244	130896	2287567
1972000	236330	130378	2277269
1974000	236367	130505	2269881
1975000	235347	129984	2253946
1976000	237390	131020	2276599
1977000	237414	130716	2279306
1978000	236218	129943	2280512
1979000	237550	130269	2301573
1980000	237006	129840	2308409
1982000	235645	129605	2283249
1983000	238005	131210	2293876
1984000	237653	130294	2302738
1985000	238012	130808	2299043
1986000	237413	129495	2318838
1987000	236076	129133	2299362
1988000	234933	128663	2286358
1990000	235431	128520	2303047
1991000	238314	130865	2308325
1992000	237435	130283	2298696
1993000	237385	130253	2295157
1994000	238529	130560	2310256
1995000	237286	129666	2296682
1996000	236724	129763	2283934
1998000	237739	130423	2290553
1999000	235969	129348	2284096
2000000	237002	129691	2293127
2001000	235202	128203	2288115
2002000	237026	129149	2308270
2003000	236464	129100	2301742
2005000	235757	129074	2273572
2006000	234985	128999	2262140
2007000	234588	128754	2264978
2008000	235360	128920	2271966
2009000	234403	128383	2272141
2010000	234977	128956	2265411
2011000	232758	127418	2264221
2012000	233372	127812	2267766
2013000	233267	127480	2272007
2014000	233902	128528	2267324
2015000	233012	127845	2257626
2016000	233806	128196	2260620
2017000	234013	127989	2264430
2018000	234469	128691	2271318
2019000	233827	128070	2261249
2020000	233853	128232	2259087
2021000	234819	128706	2259736
2022000	234060	128162	2261934
2023000	232896	127809	2245520
2024000	233138	127890	2241838
2025000	231314	126743	2240144
2026000	231923	126801	2264046
2027000	231363	126466	2255741
2028000	231571	126521	2268275
2029000	233241	127862	2267720
2030000	232648	127297	2268443
2031000	231500	126072	2263434
2033000	233094	127242	2266813
2034000	231558	126349	2262530
2035000	232348	126689	2276844
2036000	232130	126279	2283413
2037000	232752	126902	2286498
2038000	233906	127878	2288055
2039000	233450	127509	2285092
2040000	233847	127095	2292117
2041000	233419	127235	2289759
2042000	232308	126556	2287741
2043000	233715	127330	2291213
2044000	232766	126961	2280768
2045000	232921	126538	2286842
2046000	232897	126328	2297799
2047000	234162	127288	2297785
2048000	235500	128121	2312248
2049000	233798	127081	2295152
2050000	234057	127752	2282930
2051000	233276	126728	2284874
2052000	232888	126100	2293852
2053000	233084	126414	2293701
2054000	231984	125883	2276663
2055000	233878	126883	2290264
2056000	234026	127264	2294852
2057000	232855	126800	2274979
2058000	234055	127216	2281652
2059000	232392	126250	2285426
2060000	232788	126076	2299164
2061000	234304	127184	2306865
2062000	232909	125679	2306727
2063000	233058	126110	2300672
2064000	233928	126842	2304822
2065000	235119	127516	2318021
2066000	235195	127768	2317736
2067000	234534	127592	2310346
2068000	235636	128433	2319347
2069000	237356	129626	2328442
2070000	237106	129333	2329332
2072000	234938	127749	2316244
2073000	235253	127973	2310497
2074000	234235	127373	2310579
2075000	234117	127225	2316007
2076000	233342	126556	2308839
2077000	232639	125786	2322766
2078000	231709	125271	2319865
2079000	230451	124480	2312861
2080000	230368	124413	2310950
2081000	232231	125847	2303687
2082000	231926	126102	2287169
2083000	233151	126373	2304136
2084000	231720	125978	2282890
2085000	229822	125239	2262595
2086000	232202	126788	2281293
2087000	232181	126767	2287763
2088000	233234	127572	2281699
2089000	233174	127129	2290466
2090000	234395	127477	2315908
2091000	235295	128073	2323921
2092000	234491	127516	2320287
2093000	234413	127772	2311613
2094000	233479	126621	2318139
2095000	233355	126651	2318212
2096000	234290	127387	2326001
2097000	233411	126607	2317038
2098000	232803	126581	2291535
2099000	231513	126016	2281842
2100000	232644	126422	2294284
2101000	233141	126693	2301227
2102000	231260	125512	2283392
2103000	231000	125187	2288630
2104000	230842	124753	2302599
2105000	231409	124921	2308091
2106000	230919	125007	2295880
2107000	229508	124440	2274146
2108000	227972	123416	2263817
2109000	228694	124007	2267178
2110000	228422	123402	2265336
2111000	229772	124668	2254789
2112000	229017	124175	2250964
2113000	228987	124121	2253480
2114000	229163	123921	2264102
2115000	229183	123600	2272084
2116000	228848	123718	2270468
2117000	229537	123875	2289788
2118000	229019	123416	2291899
2119000	229313	123393	2292393
2120000	228358	123105	2276330
2121000	228484	123097	2280942
2122000	229707	124338	2283960
2123000	228919	123522	2282999
2124000	228122	122896	2281359
2125000	227529	122378	2280963
2126000	227572	122780	2269218
2127000	227692	123030	2264159
2128000	230082	124623	2275261
2129000	228313	123758	2257125
2130000	228631	124057	2255015
2132000	227061	122856	2240274
2133000	228008	123275	2252362
2134000	228457	123773	2249505
2135000	226977	122953	2232504
2136000	228385	124024	2247292
2137000	227215	122973	2246196
2138000	228151	123251	2270331
2140000	229141	124860	2254499
2141000	228518	124217	2253946
2142000	228269	124345	2251630
2143000	229732	125395	2260462
2145000	227987	123787	2259239
2146000	228378	123739	2266413
2147000	228097	124062	2250287
2148000	230328	125486	2270710
2149000	228724	124193	2270183
2151000	229947	125332	2263129
2152000	228739	124572	2256511
2153000	229914	125377	2257705
2154000	229326	124800	2248712
2155000	229260	124767	2259999
2156000	229594	124730	2253180
2157000	229460	124490	2260179
2159000	230036	124733	2276228
2160000	230762	125170	2278083
2161000	230838	125111	2287710
2162000	230344	124454	2295503
2163000	231798	125730	2295061
2164000	230007	124526	2286581
2165000	229013	124156	2269273
2166000	229351	124227	2277359
2167000	228518	123407	2282391
2168000	228273	123568	2272346
2169000	228861	123319	2292741
2170000	228438	123194	2296272
2171000	228566	123707	2287374
2172000	229499	123991	2305812
2173000	227814	123390	2282006
